ticker,sector,spider_id
AAL,Industrials,SECTOR_INDUSTRIALS
AAMI,Financials,SECTOR_FINANCIALS
AAOI,Technology,SECTOR_TECHNOLOGY
AAP,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
AAPL,Technology,SECTOR_TECHNOLOGY
ABAT,Industrials,SECTOR_INDUSTRIALS
ABBV,Healthcare,SECTOR_HEALTHCARE
ABCB,Financials,SECTOR_FINANCIALS
ABNB,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
ABSI,Healthcare,SECTOR_HEALTHCARE
ABTC,Financials,SECTOR_FINANCIALS
ABUS,Healthcare,SECTOR_HEALTHCARE
ABX,Financials,SECTOR_FINANCIALS
ACAD,Healthcare,SECTOR_HEALTHCARE
ACHR,Industrials,SECTOR_INDUSTRIALS
ACIC,Financials,SECTOR_FINANCIALS
ACIW,Technology,SECTOR_TECHNOLOGY
ACLS,Technology,SECTOR_TECHNOLOGY
ACM,Industrials,SECTOR_INDUSTRIALS
ACMR,Technology,SECTOR_TECHNOLOGY
ACVA,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
ADEA,Technology,SECTOR_TECHNOLOGY
ADNT,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
ADP,Technology,SECTOR_TECHNOLOGY
ADUS,Healthcare,SECTOR_HEALTHCARE
ADX,Financials,SECTOR_FINANCIALS
AEF,Financials,SECTOR_FINANCIALS
AEHR,Technology,SECTOR_TECHNOLOGY
AENT,Communication Services,SECTOR_COMMUNICATION_SERVICES
AEO,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
AEP,Utilities,SECTOR_UTILITIES
AEVA,Technology,SECTOR_TECHNOLOGY
AFRM,Financials,SECTOR_FINANCIALS
AGD,Financials,SECTOR_FINANCIALS
AGL,Healthcare,SECTOR_HEALTHCARE
AGM,Financials,SECTOR_FINANCIALS
AGYS,Technology,SECTOR_TECHNOLOGY
AIO,Financials,SECTOR_FINANCIALS
AIR,Industrials,SECTOR_INDUSTRIALS
AIZ,Financials,SECTOR_FINANCIALS
AKBA,Healthcare,SECTOR_HEALTHCARE
AL,Industrials,SECTOR_INDUSTRIALS
ALDX,Healthcare,SECTOR_HEALTHCARE
ALF,Financials,SECTOR_FINANCIALS
ALG,Industrials,SECTOR_INDUSTRIALS
ALGM,Technology,SECTOR_TECHNOLOGY
ALGN,Healthcare,SECTOR_HEALTHCARE
ALGT,Industrials,SECTOR_INDUSTRIALS
ALK,Industrials,SECTOR_INDUSTRIALS
ALL,Financials,SECTOR_FINANCIALS
ALNT,Technology,SECTOR_TECHNOLOGY
ALNY,Healthcare,SECTOR_HEALTHCARE
ALRS,Financials,SECTOR_FINANCIALS
ALSN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
ALT,Healthcare,SECTOR_HEALTHCARE
AMAL,Financials,SECTOR_FINANCIALS
AMAT,Technology,SECTOR_TECHNOLOGY
AMBA,Technology,SECTOR_TECHNOLOGY
AMD,Technology,SECTOR_TECHNOLOGY
AME,Industrials,SECTOR_INDUSTRIALS
AMG,Financials,SECTOR_FINANCIALS
AMGN,Healthcare,SECTOR_HEALTHCARE
AMKR,Technology,SECTOR_TECHNOLOGY
AMLX,Healthcare,SECTOR_HEALTHCARE
AMP,Financials,SECTOR_FINANCIALS
AMPX,Industrials,SECTOR_INDUSTRIALS
AMR,Materials,SECTOR_MATERIALS
AMRC,Industrials,SECTOR_INDUSTRIALS
AMSC,Industrials,SECTOR_INDUSTRIALS
AMTB,Financials,SECTOR_FINANCIALS
AMWD,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
AN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
ANAB,Healthcare,SECTOR_HEALTHCARE
ANET,Technology,SECTOR_TECHNOLOGY
ANF,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
ANIP,Healthcare,SECTOR_HEALTHCARE
ANNX,Healthcare,SECTOR_HEALTHCARE
AORT,Healthcare,SECTOR_HEALTHCARE
APEI,Consumer Staples,SECTOR_CONSUMER_STAPLES
APG,Industrials,SECTOR_INDUSTRIALS
APGE,Healthcare,SECTOR_HEALTHCARE
APH,Technology,SECTOR_TECHNOLOGY
APLD,Technology,SECTOR_TECHNOLOGY
APO,Financials,SECTOR_FINANCIALS
APP,Communication Services,SECTOR_COMMUNICATION_SERVICES
AQST,Healthcare,SECTOR_HEALTHCARE
AR,Energy,SECTOR_ENERGY
ARDC,Financials,SECTOR_FINANCIALS
ARDX,Healthcare,SECTOR_HEALTHCARE
AREC,Materials,SECTOR_MATERIALS
ARES,Financials,SECTOR_FINANCIALS
ARHS,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
ARLO,Industrials,SECTOR_INDUSTRIALS
ARMK,Industrials,SECTOR_INDUSTRIALS
AROW,Financials,SECTOR_FINANCIALS
ARQT,Healthcare,SECTOR_HEALTHCARE
ARVN,Healthcare,SECTOR_HEALTHCARE
ARW,Technology,SECTOR_TECHNOLOGY
ARWR,Healthcare,SECTOR_HEALTHCARE
ASA,Financials,SECTOR_FINANCIALS
ASAN,Technology,SECTOR_TECHNOLOGY
ASB,Financials,SECTOR_FINANCIALS
ASGI,Financials,SECTOR_FINANCIALS
ASMB,Healthcare,SECTOR_HEALTHCARE
ASST,Financials,SECTOR_FINANCIALS
ASTH,Healthcare,SECTOR_HEALTHCARE
ASTS,Technology,SECTOR_TECHNOLOGY
ATEC,Healthcare,SECTOR_HEALTHCARE
ATEN,Technology,SECTOR_TECHNOLOGY
ATGE,Consumer Staples,SECTOR_CONSUMER_STAPLES
ATI,Industrials,SECTOR_INDUSTRIALS
ATKR,Industrials,SECTOR_INDUSTRIALS
ATLC,Financials,SECTOR_FINANCIALS
ATO,Utilities,SECTOR_UTILITIES
ATRC,Healthcare,SECTOR_HEALTHCARE
ATRO,Industrials,SECTOR_INDUSTRIALS
ATXS,Healthcare,SECTOR_HEALTHCARE
AVAH,Healthcare,SECTOR_HEALTHCARE
AVAV,Industrials,SECTOR_INDUSTRIALS
AVBH,Financials,SECTOR_FINANCIALS
AVGO,Technology,SECTOR_TECHNOLOGY
AVPT,Technology,SECTOR_TECHNOLOGY
AVXL,Healthcare,SECTOR_HEALTHCARE
AWI,Industrials,SECTOR_INDUSTRIALS
AWK,Utilities,SECTOR_UTILITIES
AX,Financials,SECTOR_FINANCIALS
AXGN,Healthcare,SECTOR_HEALTHCARE
AXL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
AXON,Industrials,SECTOR_INDUSTRIALS
AXP,Financials,SECTOR_FINANCIALS
AXSM,Healthcare,SECTOR_HEALTHCARE
AXTI,Technology,SECTOR_TECHNOLOGY
AYI,Industrials,SECTOR_INDUSTRIALS
AZZ,Industrials,SECTOR_INDUSTRIALS
BA,Industrials,SECTOR_INDUSTRIALS
BANF,Financials,SECTOR_FINANCIALS
BANR,Financials,SECTOR_FINANCIALS
BATRA,Communication Services,SECTOR_COMMUNICATION_SERVICES
BATRK,Communication Services,SECTOR_COMMUNICATION_SERVICES
BAX,Healthcare,SECTOR_HEALTHCARE
BBIO,Healthcare,SECTOR_HEALTHCARE
BBSI,Industrials,SECTOR_INDUSTRIALS
BBW,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
BBY,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
BCAL,Financials,SECTOR_FINANCIALS
BCC,Materials,SECTOR_MATERIALS
BCML,Financials,SECTOR_FINANCIALS
BCO,Industrials,SECTOR_INDUSTRIALS
BCPC,Materials,SECTOR_MATERIALS
BCX,Financials,SECTOR_FINANCIALS
BDC,Technology,SECTOR_TECHNOLOGY
BE,Industrials,SECTOR_INDUSTRIALS
BELFA,Technology,SECTOR_TECHNOLOGY
BEN,Financials,SECTOR_FINANCIALS
BEPC,Utilities,SECTOR_UTILITIES
BETR,Financials,SECTOR_FINANCIALS
BFZ,Financials,SECTOR_FINANCIALS
BGC,Financials,SECTOR_FINANCIALS
BGH,Financials,SECTOR_FINANCIALS
BH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
BHF,Financials,SECTOR_FINANCIALS
BHRB,Financials,SECTOR_FINANCIALS
BK,Financials,SECTOR_FINANCIALS
BKE,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY
BKKT,Technology,SECTOR_TECHNOLOGY
