ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
BLBD,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,1.025,-0.0147,13.33,0.1333,547.34,534.01,14.3412,-8.4787,33.5388,-11.2842,12.0,1,9
MEG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,0.8665,-0.0148,-34.83,-0.3483,226.06,260.89,7.9273,-8.0782,13.1207,-10.8973,26.8,1,5
NTRA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,0.942,-0.0159,-22.87,-0.2287,371.2,394.07,22.1552,-8.6588,26.9248,-15.3529,19.9,0,8
MLR,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,0.9464,-0.019,-26.77,-0.2677,472.28,499.05,8.4177,-3.7264,16.3823,-5.466,9.5,0,10
GRND,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,3,2,1,66.67,0.7552,-0.0191,-24.33,-0.2433,75.07,99.4,5.2159,-7.8736,6.9024,-7.8736,22.7,0,3
BRK-B,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,0.9528,-0.0193,-14.42,-0.1442,291.21,305.63,2.7196,-1.3683,7.3346,-2.9805,8.6,0,10
FITB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,0.9969,-0.0195,-1.59,-0.0159,512.82,514.41,15.4669,-6.1886,27.638,-7.6808,19.9,0,7
CM,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,1.1146,-0.0209,62.6,0.626,609.02,546.42,21.0755,-4.987,21.0755,-6.1235,27.8,2,4
MSFT,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,12,5,7,41.67,0.9402,-0.0211,-27.07,-0.2707,425.23,452.3,4.5767,-3.424,9.2138,-6.4186,10.5,0,12
HL,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,0.9039,-0.0213,-30.81,-0.3081,289.85,320.66,6.7916,-7.7722,13.913,-12.1249,15.9,0,8
INNV,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,0.8219,-0.0222,-33.5,-0.335,154.58,188.08,26.572,-13.9612,26.572,-14.7933,15.3,0,3
AXGN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.0537,-0.0224,18.13,0.1813,355.78,337.65,21.8282,-10.7445,29.5374,-14.7749,24.0,0,6
RDW,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,0.9808,-0.0253,-10.14,-0.1014,518.22,528.36,32.7344,-13.3984,53.9823,-17.4757,7.0,0,7
SNPS,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,14,5,9,35.71,0.9868,-0.0256,-6.3,-0.063,470.65,476.95,5.4473,-3.086,13.4923,-5.0921,8.6,0,14
PCB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,1.1296,-0.0265,36.83,0.3683,321.03,284.2,18.0748,-3.9808,18.0748,-7.0255,42.8,1,4
HYMC,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,0.952,-0.0266,-24.43,-0.2443,484.0,508.43,134.1463,-16.1012,134.1463,-20.1305,15.2,0,6
GLW,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,0.9732,-0.03,-11.19,-0.1119,405.75,416.94,6.255,-5.7164,11.2087,-7.389,20.7,0,7
BCO,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,5,5,50.0,0.9555,-0.0327,-21.5,-0.215,461.55,483.05,5.1172,-5.3557,10.8091,-7.4302,13.7,0,10
FHB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,0.8931,-0.033,-43.3,-0.433,361.76,405.06,11.0018,-5.102,13.3532,-8.4292,20.6,2,5
ARWR,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.9811,-0.0342,-6.95,-0.0695,360.75,367.7,19.5861,-11.5064,24.1221,-17.9858,20.2,0,6
WMG,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,0.8454,-0.0346,-74.96,-0.7496,409.76,484.72,16.43,-5.6254,17.2327,-9.349,18.9,1,7
CTAS,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,13,5,8,38.46,0.917,-0.0359,-34.67,-0.3467,382.82,417.49,3.3451,-2.1433,9.2083,-5.046,8.7,0,13
LVWR,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.0479,-0.0372,10.07,0.1007,220.27,210.2,15.4152,-9.2948,20.0658,-11.5471,21.2,0,5
CACI,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.0251,-0.0435,10.88,0.1088,444.8,433.92,5.5244,-2.9856,10.7932,-5.278,8.2,0,9
W,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,0.8642,-0.045,-57.32,-0.5732,364.68,422.0,15.4795,-13.3007,30.2894,-20.8033,14.4,0,8
RVMD,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,0.9126,-0.0453,-27.74,-0.2774,289.64,317.38,11.8477,-5.1333,18.665,-7.3288,13.8,0,9
PAR,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,3,8,27.27,0.9225,-0.0458,-52.08,-0.5208,619.95,672.03,20.8019,-7.8471,41.0645,-11.4469,12.6,0,11
FCX,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,0.9043,-0.0459,-43.77,-0.4377,413.65,457.42,8.2413,-5.2059,18.8625,-8.4386,10.4,0,10
SEB,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,3,2,1,66.67,1.3352,-0.0477,51.28,0.5128,204.25,152.97,2.7163,-4.1623,4.8019,-4.1623,27.7,0,3
IMMX,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.787,-0.0515,-44.54,-0.4454,164.54,209.08,15.833,-14.6021,30.303,-20.1495,7.2,0,5
SO,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.9304,-0.0516,-19.37,-0.1937,258.96,278.33,5.1134,-2.3522,5.5072,-3.3895,12.3,0,6
RGLD,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,0.9029,-0.0526,-40.27,-0.4027,374.42,414.69,5.4188,-4.621,7.2847,-6.4424,8.9,0,9
FOXA,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.9144,-0.0531,-24.24,-0.2424,258.89,283.13,6.1296,-4.846,10.9572,-5.4365,21.2,0,5
CIVB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.7865,-0.0537,-89.11,-0.8911,328.34,417.45,9.2683,-6.3465,10.8374,-7.7664,21.2,0,6
CBSH,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,1.0974,-0.0545,33.58,0.3358,378.24,344.66,8.9772,-3.0289,12.1961,-5.2503,11.0,0,8
TNC,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,0.788,-0.0563,-56.49,-0.5649,210.02,266.51,2.4617,-2.9493,4.6065,-6.1833,18.8,1,8
LRCX,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,3,8,27.27,0.8767,-0.0603,-74.52,-0.7452,529.65,604.17,13.0275,-5.8868,23.4935,-9.6063,15.8,0,11
FOLD,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,13,4,9,30.77,0.8881,-0.0606,-71.88,-0.7188,570.64,642.52,14.2557,-6.0559,39.897,-10.9782,8.8,1,12
PFN,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,0.8746,-0.0626,-25.05,-0.2505,174.64,199.69,3.009,-3.9946,4.2838,-4.0205,20.2,0,4
LHX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,0.8666,-0.0658,-40.48,-0.4048,263.01,303.49,13.0257,-3.7975,13.0257,-4.8503,26.8,0,4
PPTA,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,0.7986,-0.0744,-84.72,-0.8472,335.93,420.65,24.8629,-10.3925,36.0465,-13.5818,9.1,0,7
SHC,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.8749,-0.0746,-42.4,-0.424,296.57,338.97,9.6776,-7.0211,11.5651,-8.2174,14.8,0,6
VYX,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.7978,-0.0759,-62.37,-0.6237,246.08,308.45,8.3666,-7.6672,12.616,-8.8389,42.4,1,4
HROW,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,0.8371,-0.0766,-55.28,-0.5528,284.09,339.37,7.8305,-7.7965,15.3247,-12.2455,11.4,2,7
FWRG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,0.9389,-0.0767,-10.93,-0.1093,168.02,178.95,5.0105,-6.099,8.3562,-6.3939,12.5,0,4
GOLD,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,0.9342,-0.079,-13.04,-0.1304,185.07,198.11,6.221,-3.2199,8.6117,-6.6252,12.6,0,7
FRST,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.9194,-0.0846,-31.24,-0.3124,356.19,387.43,9.5769,-4.9046,11.9417,-6.8919,25.2,1,5
CVLG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,13,4,9,30.77,0.8621,-0.0871,-95.25,-0.9525,595.26,690.51,10.8309,-5.6155,20.2363,-13.9957,8.8,0,13
OKE,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,0.846,-0.0875,-55.0,-0.55,302.09,357.09,5.2633,-2.3479,10.8654,-4.4588,9.3,1,9
BW,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,0.868,-0.0887,-26.3,-0.263,172.96,199.26,17.3432,-8.9139,17.3432,-9.4611,16.3,0,3
LIND,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,0.8457,-0.0898,-63.7,-0.637,349.13,412.83,23.6121,-10.9443,28.6979,-18.2339,17.6,1,6
HLT,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,0.8504,-0.0921,-55.0,-0.55,312.58,367.58,4.558,-3.0239,6.2725,-6.9121,12.0,0,10
NEWT,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,0.8486,-0.0975,-75.19,-0.7519,421.56,496.75,15.7958,-5.9458,26.4591,-8.1876,15.5,1,7
AMBA,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,0.92,-0.0993,-33.88,-0.3388,389.76,423.64,39.856,-6.9658,39.856,-10.7141,29.2,1,5
AMTB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,0.7013,-0.0999,-85.18,-0.8518,200.03,285.21,4.1174,-7.1773,12.1156,-8.536,13.7,1,6
CTRN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,0.8636,-0.1005,-79.44,-0.7944,503.07,582.51,18.319,-11.2539,36.7684,-18.4458,13.8,0,9
HQL,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,1.0114,-0.1018,4.33,0.0433,383.13,378.8,10.2138,-4.5853,10.2138,-5.4403,36.4,1,4
POWL,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,15,5,10,33.33,0.7681,-0.1066,-172.35,-1.7235,570.76,743.11,10.0783,-5.9319,17.1986,-8.9607,7.9,0,15
AAMI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,0.7665,-0.1093,-158.96,-1.5896,521.78,680.74,16.7448,-6.612,18.0392,-8.6308,14.2,0,9
ATRC,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.7704,-0.1106,-67.36,-0.6736,225.96,293.32,7.6907,-9.3513,10.9697,-9.7615,38.4,1,4
TNL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,0.8042,-0.112,-77.34,-0.7734,317.73,395.07,6.7917,-6.5117,11.3333,-7.9664,14.6,0,7
AXSM,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,12,6,6,50.0,0.646,-0.112,-131.48,-1.3148,239.94,371.42,5.369,-6.9274,14.9791,-14.2176,9.9,0,12
FDP,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,0.6648,-0.1132,-99.78,-0.9978,197.88,297.66,3.4654,-2.837,4.2407,-5.4772,14.4,0,8
PX,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,0.719,-0.1144,-56.64,-0.5664,144.9,201.54,8.6455,-2.4717,8.6455,-3.7154,12.4,0,5
BWXT,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,14,3,11,21.43,0.7722,-0.1146,-132.33,-1.3233,448.53,580.86,7.9235,-2.24,10.6743,-4.999,11.2,0,14
HTZ,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.7868,-0.1151,-62.76,-0.6276,231.63,294.39,7.3498,-7.907,10.9541,-10.6549,13.8,0,5
CTLP,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,0.7868,-0.1181,-102.13,-1.0213,376.84,478.97,22.4084,-4.9179,41.2256,-8.3357,12.2,1,8
OWL,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,13,5,8,38.46,0.6618,-0.1186,-143.57,-1.4357,280.98,424.55,4.8019,-3.9619,15.507,-8.8534,11.7,0,13
MDU,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,0.827,-0.1189,-81.57,-0.8157,390.05,471.62,5.0831,-3.0225,9.61,-4.2322,9.0,0,9
PAHC,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.6532,-0.1213,-137.68,-1.3768,259.31,396.99,12.3529,-7.3048,18.8192,-8.2275,18.2,0,6
OUST,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,0.9006,-0.1216,-46.98,-0.4698,425.6,472.58,58.0153,-16.8232,58.0153,-21.6144,32.2,0,6
RAMP,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,0.6789,-0.1225,-82.66,-0.8266,174.8,257.46,17.7653,-3.9813,17.7653,-9.5737,28.8,1,5
FHI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,0.528,-0.1228,-158.62,-1.5862,177.45,336.07,2.4728,-2.0742,3.8817,-4.4942,11.4,0,11
CFR,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,0.7366,-0.1251,-89.53,-0.8953,250.31,339.84,5.2833,-4.9009,10.7143,-7.3397,16.9,0,7
MHK,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,0.8246,-0.1283,-83.52,-0.8352,392.58,476.1,8.2444,-7.5695,10.3407,-9.4403,12.1,0,8
INSM,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,11,3,8,27.27,0.7765,-0.1295,-104.77,-1.0477,364.08,468.85,11.3453,-4.9186,19.814,-9.7196,14.8,0,11
LIFE,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,0.6594,-0.1329,-101.95,-1.0195,197.4,299.35,28.9655,-11.6338,28.9655,-13.2202,31.0,1,3
USCB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,0.8005,-0.1354,-24.94,-0.2494,100.1,125.04,8.6832,-6.1379,8.6832,-8.2641,14.7,0,3
GILD,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,10,1,9,10.0,0.8199,-0.1355,-138.58,-1.3858,630.72,769.3,29.5813,-3.2122,29.5813,-5.5,7.3,0,10
DASH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,0.8076,-0.1364,-97.21,-0.9721,408.01,505.22,17.1905,-11.5411,20.8205,-17.6435,27.9,0,8
TXG,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,0.7587,-0.1372,-131.56,-1.3156,413.7,545.26,25.6679,-10.3679,25.7885,-16.2853,15.6,1,8
NAC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,0.824,-0.1384,-97.5,-0.975,456.56,554.06,10.3896,-2.6438,10.3896,-3.2529,27.3,0,6
TBBK,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,12,5,7,41.67,0.6645,-0.1385,-158.16,-1.5816,313.32,471.48,5.0202,-5.0577,14.0581,-8.8278,8.2,0,12
KLIC,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,0.7154,-0.1388,-146.05,-1.4605,367.04,513.09,6.1272,-5.2051,16.0657,-9.3252,10.5,0,11
CVCO,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,0.6864,-0.1398,-159.29,-1.5929,348.59,507.88,9.7083,-5.3036,22.611,-7.9343,9.3,0,10
CLPT,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,0.7984,-0.1418,-90.72,-0.9072,359.2,449.92,16.4078,-11.4439,26.4039,-13.0921,15.6,0,8
ETJ,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.8319,-0.1421,-64.53,-0.6453,319.3,383.83,5.3937,-3.4276,7.0562,-4.1087,17.8,0,6
HNI,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,0.8198,-0.1431,-80.62,-0.8062,366.79,447.41,4.6349,-8.1398,12.4645,-14.9916,19.9,0,7
SSB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.5339,-0.1441,-119.99,-1.1999,137.44,257.43,4.7807,-5.4112,7.7081,-7.8456,11.4,0,5
NSSC,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,0.9905,-0.1468,-7.72,-0.0772,801.43,809.15,13.3992,-11.2184,33.9592,-41.1596,12.6,0,11
TE,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.7592,-0.1478,-97.81,-0.9781,308.39,406.2,17.9808,-12.139,32.8502,-13.3121,5.5,0,6
PEO,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.827,-0.1487,-37.96,-0.3796,181.42,219.38,2.4354,-2.6297,4.7269,-3.5701,7.8,0,5
SMBK,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,0.5421,-0.1487,-184.76,-1.8476,218.72,403.48,3.5829,-3.9958,6.1304,-8.0183,9.2,0,10
PCN,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,0.6673,-0.1542,-154.26,-1.5426,309.34,463.6,4.1261,-2.9507,6.8273,-4.1633,18.6,1,7
WMT,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,13,6,7,46.15,0.6574,-0.1554,-218.98,-2.1898,420.19,639.17,2.6102,-3.0393,4.8033,-5.955,10.2,1,12
AYI,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,3,8,27.27,0.6337,-0.1567,-158.31,-1.5831,273.91,432.22,4.9829,-3.0597,7.6406,-6.0471,10.2,0,11
SLGN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,0.7203,-0.1579,-126.1,-1.261,324.68,450.78,3.6528,-4.0077,8.5321,-5.0516,14.2,0,9
KALU,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,0.7462,-0.1581,-122.21,-1.2221,359.31,481.52,16.0787,-6.1785,18.6959,-9.1739,12.1,0,8
QCOM,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,0.6722,-0.159,-161.94,-1.6194,332.09,494.03,4.6771,-7.4682,9.5719,-10.0162,12.5,0,8
VSTM,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,0.8531,-0.1624,-83.1,-0.831,482.72,565.82,30.4768,-16.7218,58.9333,-20.2797,19.6,1,7
RMNI,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,0.7748,-0.1633,-113.27,-1.1327,389.81,503.08,17.0786,-9.4518,23.1707,-10.7297,46.0,0,7
LGND,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,0.6696,-0.1647,-148.77,-1.4877,301.53,450.3,10.8471,-6.1186,21.255,-10.302,15.3,1,8
RRBI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,0.7362,-0.1647,-121.13,-1.2113,338.08,459.21,8.0578,-4.0694,9.733,-6.7035,7.9,0,8
SMPL,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,0.7081,-0.1662,-48.65,-0.4865,118.02,166.67,7.7581,-3.8362,7.7581,-4.5127,9.0,0,3
CPF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.6758,-0.168,-106.04,-1.0604,221.07,327.11,7.4181,-6.966,11.5252,-10.7879,34.8,0,5
FDX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,0.717,-0.1687,-206.87,-2.0687,524.13,731.0,8.2556,-6.0971,23.2249,-8.208,17.0,1,10
WSBC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,0.7107,-0.1698,-129.79,-1.2979,318.9,448.69,8.5592,-3.6815,9.4545,-8.7642,17.2,1,8
CGNX,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,0.6504,-0.1719,-159.83,-1.5983,297.4,457.23,5.8121,-5.1513,7.9573,-8.6842,14.1,1,8
TREE,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,0.8733,-0.1724,-75.41,-0.7541,519.89,595.3,60.3184,-15.996,60.3184,-28.2538,25.7,0,6
STX,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,0.728,-0.1761,-198.76,-1.9876,532.08,730.84,8.0356,-6.3712,20.3618,-9.3998,11.9,0,11
GRNT,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,0.6439,-0.1781,-35.4,-0.354,64.02,99.42,9.7489,-8.9538,9.7489,-8.9538,34.5,0,2
SR,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.5348,-0.1829,-122.92,-1.2292,141.3,264.22,3.4781,-2.3057,3.5989,-3.6386,10.7,1,5
PSIX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,0.6065,-0.1836,-91.94,-0.9194,141.68,233.62,14.9153,-6.1388,14.9153,-12.5,9.2,0,5
MATV,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,0.8129,-0.1847,-70.33,-0.7033,305.66,375.99,22.6562,-7.7335,22.6562,-9.5547,14.2,0,5
PRMB,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,0.7154,-0.1878,-125.99,-1.2599,316.67,442.66,5.0589,-4.6945,10.6775,-5.7777,12.1,1,7
VNT,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,13,3,10,23.08,0.6798,-0.1891,-226.91,-2.2691,481.85,708.76,8.4483,-3.9533,12.4753,-8.2368,16.0,2,11
CFLT,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,0.7882,-0.19,-75.36,-0.7536,280.44,355.8,28.5273,-10.2413,28.5273,-13.9562,13.0,0,5
BCX,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,0.6309,-0.1901,-74.28,-0.7428,126.99,201.27,1.5338,-2.556,2.3715,-3.1265,8.2,0,6
ESTA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,0.3818,-0.193,-177.8,-1.778,109.82,287.62,2.965,-4.9425,6.731,-11.2322,8.0,0,10
TRIP,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,0.7088,-0.1955,-141.67,-1.4167,344.77,486.44,7.603,-7.3187,20.9839,-9.2583,19.6,2,6
CRSR,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,0.6556,-0.1977,-132.94,-1.3294,253.05,385.99,15.0008,-7.7527,28.6982,-11.9551,25.5,0,6
