ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
BY,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,1.942,0.2457,239.98,2.3998,494.74,254.76,4.3028,-2.448,7.0183,-4.6942,13.0,0,11
FIVE,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,1.4108,0.2445,181.26,1.8126,622.45,441.19,22.911,-5.0993,47.1429,-9.011,18.3,1,9
AEF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,16,8,8,50.0,1.9962,0.2443,385.57,3.8557,772.61,387.04,3.4084,-1.5979,11.0325,-3.122,9.9,0,16
PR,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,1.4932,0.2435,151.72,1.5172,459.36,307.64,7.6666,-5.4394,12.7184,-7.4526,13.4,0,7
OPFI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,1.7592,0.2431,235.21,2.3521,545.04,309.83,13.138,-6.5503,45.0,-11.9816,11.9,0,12
CTS,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.414,0.243,223.34,2.2334,762.76,539.42,7.9865,-4.8934,12.4453,-7.7879,10.6,0,11
RYAM,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,12,3,9,25.0,1.5632,0.2418,308.23,3.0823,855.49,547.26,26.972,-5.2201,58.913,-9.1803,12.6,0,12
FICO,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.3907,0.2403,170.87,1.7087,608.23,437.36,7.7771,-3.0478,12.5183,-7.3422,11.2,0,13
TMO,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,2.1567,0.2368,214.67,2.1467,400.26,185.59,4.4738,-1.7959,8.4904,-4.1057,12.9,0,10
NAC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,1.7392,0.2366,192.27,1.9227,452.36,260.09,1.742,-0.8303,3.1678,-1.4326,14.2,0,10
AMBA,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.7357,0.2366,274.68,2.7468,648.04,373.36,11.9589,-5.7794,35.5253,-10.2481,11.8,1,10
ALK,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,6,9,40.0,1.6973,0.2366,324.12,3.2412,788.92,464.8,8.126,-4.1801,16.5468,-10.9789,12.3,0,15
ABUS,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.635,0.2355,244.96,2.4496,630.71,385.75,11.0041,-5.28,18.0556,-8.0253,8.8,0,10
GS,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,8,7,53.33,1.4454,0.2352,190.08,1.9008,616.84,426.76,5.4325,-3.193,13.0435,-4.5732,13.3,0,15
WS,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,5,2,3,40.0,1.5068,0.2343,113.68,1.1368,337.97,224.29,14.2492,-4.5339,21.3577,-6.392,16.8,0,5
WEX,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,1.5548,0.2343,230.17,2.3017,645.01,414.84,5.5989,-5.6164,16.7993,-12.0139,16.2,2,8
IBP,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.596,0.2342,239.44,2.3944,641.17,401.73,9.4538,-4.4575,29.3841,-7.4564,10.5,0,13
BBY,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,1.5854,0.2338,160.96,1.6096,435.94,274.98,5.0189,-5.4882,11.1275,-8.1449,17.4,1,7
DHI,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,2,8,20.0,1.5153,0.2337,235.47,2.3547,692.4,456.93,20.5383,-3.2242,28.3663,-6.4377,11.3,0,10
PLAY,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.4635,0.2336,196.74,1.9674,621.18,424.44,22.0432,-7.3296,45.8511,-8.6198,14.9,0,8
HRTG,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.4705,0.2327,296.84,2.9684,927.77,630.93,21.7446,-7.2576,45.2912,-10.4317,8.3,0,13
SSB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.8983,0.2317,252.16,2.5216,532.87,280.71,5.5957,-2.6558,15.5414,-5.469,8.3,0,10
NPKI,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,2.1822,0.2302,230.03,2.3003,424.61,194.58,6.03,-1.8871,16.1795,-3.607,12.0,0,11
AL,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.7403,0.23,309.32,3.0932,727.15,417.83,7.994,-2.4113,19.6095,-6.133,10.5,0,13
CRK,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,15,8,7,53.33,1.6579,0.2293,371.34,3.7134,935.79,564.45,10.1736,-7.361,17.2118,-10.2564,11.9,1,14
CORT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.6291,0.2292,262.15,2.6215,678.83,416.68,10.6063,-7.1305,24.4584,-22.0091,12.3,0,11
CSL,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,1.503,0.2286,188.18,1.8818,562.28,374.1,5.3799,-5.3076,9.1582,-12.2989,15.8,0,10
CMG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,1.7772,0.2276,272.67,2.7267,623.52,350.85,4.021,-2.849,8.0678,-5.5958,10.6,0,12
MCHP,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.5667,0.2269,186.62,1.8662,515.93,329.31,19.8456,-4.167,54.351,-7.1195,11.8,0,8
CVBF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,1.596,0.2265,132.69,1.3269,355.31,222.62,5.2213,-3.2126,11.8161,-5.931,11.0,0,8
WSBC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,1.772,0.2233,216.68,2.1668,497.35,280.67,4.5952,-3.2,12.099,-4.7261,14.0,0,9
EXLS,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,7,3,70.0,1.7629,0.2226,196.6,1.966,454.29,257.69,2.8617,-4.6219,6.9701,-6.2667,12.0,0,10
GPCR,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,1.4617,0.2224,150.49,1.5049,476.47,325.98,18.0392,-11.8516,33.8941,-14.8626,16.7,0,7
FRST,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,1.3644,0.2219,150.07,1.5007,561.9,411.83,13.3837,-5.6454,18.5106,-7.5,13.6,0,7
SHBI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,1.5583,0.2219,171.21,1.7121,477.86,306.65,5.9409,-3.4936,15.2705,-5.5902,13.3,0,10
DTM,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,19,8,11,42.11,1.7922,0.2211,484.62,4.8462,1096.33,611.71,4.9443,-2.3646,25.8171,-4.9539,9.7,0,19
BKR,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.5789,0.2203,279.07,2.7907,761.17,482.1,7.4314,-3.0795,10.9523,-5.0648,12.0,0,13
WMG,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,1.519,0.2202,246.91,2.4691,722.67,475.76,10.8486,-3.6986,21.953,-6.035,13.1,1,9
AMAL,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,1.5063,0.219,182.92,1.8292,544.18,361.26,5.9448,-4.1798,11.6621,-6.2541,11.7,0,11
SSTK,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,6,1,5,16.67,1.5077,0.2187,161.12,1.6112,478.5,317.38,51.1491,-6.2827,51.1491,-12.9249,24.8,1,5
WFC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,1.8383,0.2179,281.89,2.8189,618.15,336.26,5.3783,-1.7431,9.896,-3.5554,11.0,0,14
OCUL,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.5962,0.2176,312.19,3.1219,835.81,523.62,22.0085,-7.614,93.8976,-12.29,9.4,0,13
CARR,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,1.9262,0.216,225.65,2.2565,469.27,243.62,5.0555,-2.0739,9.232,-3.3398,11.8,0,10
HNRG,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,1.5152,0.215,275.94,2.7594,811.51,535.57,16.153,-9.7694,37.2581,-18.0381,11.8,1,11
HAE,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,1.705,0.2139,199.15,1.9915,481.63,282.48,8.4883,-4.9009,20.2644,-7.6811,16.4,1,7
DAKT,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.5598,0.2134,237.52,2.3752,661.83,424.31,8.9681,-4.2445,11.1195,-11.1765,10.8,0,13
CPF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,2.3399,0.2132,253.47,2.5347,442.64,189.17,3.3948,-1.7339,8.5965,-4.2881,9.7,0,12
VMC,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,1.3507,0.213,166.97,1.6697,643.13,476.16,7.2519,-2.5954,16.1838,-4.4972,9.8,0,12
FLEX,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,14,4,10,28.57,1.3172,0.2124,197.95,1.9795,822.09,624.14,17.3849,-4.0651,40.4695,-6.7741,11.9,0,14
RAMP,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,1.2258,0.2124,123.54,1.2354,670.77,547.23,14.3438,-4.1071,22.3981,-5.3081,12.5,0,10
AAOI,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.666,0.2123,309.12,3.0912,773.24,464.12,24.6986,-8.95,54.1323,-15.738,10.1,0,13
HOPE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,1.3549,0.2122,98.46,0.9846,375.89,277.43,4.4535,-6.2749,13.2586,-6.9811,10.6,0,8
TE,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,1.2756,0.2115,147.19,1.4719,681.19,534.0,31.679,-13.2802,66.6197,-15.8908,14.6,1,10
WM,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,3,10,23.08,1.636,0.211,272.89,2.7289,701.94,429.05,5.9771,-1.3935,14.3531,-3.0574,10.8,0,13
VSEC,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.7696,0.2105,311.28,3.1128,715.73,404.45,8.3552,-4.5195,16.228,-8.4131,11.3,0,13
NTNX,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.6553,0.2087,209.99,2.0999,530.46,320.47,8.6932,-3.5004,12.2161,-7.8125,12.4,0,10
BURL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,13,7,6,53.85,1.2811,0.2086,144.01,1.4401,656.28,512.27,6.7684,-5.665,17.529,-12.4773,11.2,0,13
XYL,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.7598,0.205,288.27,2.8827,667.67,379.4,3.8399,-2.0399,10.3849,-3.7823,9.6,0,13
BRK-A,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,7,6,53.85,1.3034,0.2049,30326.91,303.2691,130272.0,99945.09,2.9155,-2.3261,8.3006,-3.7019,10.5,0,13
INSW,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,1.5795,0.2034,204.5,2.045,557.39,352.89,5.6398,-4.9944,18.1711,-7.681,14.0,0,11
LUNR,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,5,10,33.33,1.4151,0.2032,255.27,2.5527,870.29,615.02,28.3254,-9.2042,49.1329,-16.3861,9.3,1,14
UEC,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,1.2938,0.2028,180.56,1.8056,795.12,614.56,20.3867,-9.6829,26.6667,-13.4815,12.8,0,12
SSRM,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,14,5,9,35.71,1.3488,0.2026,281.69,2.8169,1089.24,807.55,17.4921,-8.3907,53.2728,-10.6224,14.6,1,13
CAF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,16,7,9,43.75,1.3442,0.2015,228.07,2.2807,890.67,662.6,3.9513,-2.1753,13.1255,-3.6929,9.9,0,16
NEWT,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,1.6129,0.2003,129.3,1.293,340.26,210.96,4.7772,-4.3345,8.2637,-9.8882,13.4,0,9
BRK-B,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,1.6379,0.1979,310.77,3.1077,797.91,487.14,3.4129,-1.9181,8.7161,-3.7433,10.1,0,14
MDXG,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,6,2,4,33.33,1.0721,0.1976,26.57,0.2657,394.9,368.33,19.4679,-6.0337,35.4046,-11.6848,20.7,0,6
SR,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,1.7006,0.1964,316.74,3.1674,768.82,452.08,4.5961,-2.2264,11.467,-3.9022,8.6,0,14
RAPT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,2,7,22.22,1.4081,0.1964,235.33,2.3533,811.97,576.64,58.2052,-16.4723,116.1672,-44.5255,9.4,0,9
DAY,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,1.4697,0.1957,206.83,2.0683,647.21,440.38,9.4152,-3.1124,20.3409,-5.6791,14.8,0,11
EXE,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,1.6334,0.1949,271.04,2.7104,698.93,427.89,6.4763,-2.8862,12.2311,-5.2441,11.3,0,14
PDFS,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,9,4,5,44.44,1.4886,0.1941,156.63,1.5663,477.2,320.57,11.6192,-3.9415,37.1767,-6.5547,20.2,1,8
NWFL,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,1.9619,0.194,120.32,1.2032,245.4,125.08,3.3061,-3.1116,4.5994,-8.133,18.3,0,7
HUBB,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,6,2,4,33.33,1.7438,0.1938,106.85,1.0685,250.51,143.66,8.6103,-2.0536,10.2944,-5.0325,12.5,0,6
FDMT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.3505,0.1934,174.48,1.7448,672.35,497.87,27.8853,-10.9141,42.876,-15.8536,7.9,1,8
SMPL,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,6,2,4,33.33,1.4306,0.1921,116.83,1.1683,388.18,271.35,8.6384,-4.217,9.0378,-6.9186,15.7,0,6
IBEX,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,1.7457,0.1915,216.08,2.1608,505.86,289.78,5.7493,-4.3413,13.7431,-7.0761,13.8,0,11
IQV,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.6044,0.1912,156.49,1.5649,415.39,258.9,8.3114,-2.3445,14.508,-5.5473,12.2,0,9
IR,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,1.4088,0.1908,210.06,2.1006,723.86,513.8,7.404,-2.8613,15.413,-4.9585,12.2,0,12
ICUI,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.7991,0.1901,204.07,2.0407,459.44,255.37,9.5208,-3.07,16.3233,-7.0091,17.9,0,10
MG,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,1.7177,0.1899,236.62,2.3662,566.32,329.7,4.8486,-4.474,18.0693,-7.2965,11.8,1,11
BEPC,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,1.5424,0.1895,221.85,2.2185,630.87,409.02,8.7586,-3.5302,18.5299,-6.4637,10.3,0,11
EVI,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,1.8641,0.1887,231.47,2.3147,499.35,267.88,7.6164,-7.0275,22.9229,-10.425,11.3,0,10
AVGO,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,15,5,10,33.33,1.7182,0.1867,326.68,3.2668,781.57,454.89,12.9523,-3.5568,28.1793,-8.6412,9.9,0,15
ANNX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.8148,0.186,209.95,2.0995,467.62,257.67,17.5362,-7.2388,39.5238,-10.3077,18.7,1,9
DSGR,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,6,2,4,33.33,1.6583,0.185,103.2,1.032,259.96,156.76,9.7844,-2.4015,12.6018,-2.774,25.3,0,6
PRVA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,1.7842,0.1847,160.38,1.6038,364.89,204.51,5.3121,-4.2542,8.6842,-8.6841,11.9,0,9
UCB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,2.1032,0.1846,174.0,1.74,331.72,157.72,4.2992,-2.0011,9.2357,-5.9442,15.6,0,9
BX,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,1.323,0.1845,135.1,1.351,553.31,418.21,10.1599,-2.713,21.2078,-5.1059,13.8,1,11
IMNM,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,1.4456,0.1845,151.21,1.5121,490.55,339.34,18.1839,-11.4695,42.7916,-13.811,16.8,0,8
NRG,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,15,4,11,26.67,1.4926,0.1842,352.53,3.5253,1068.17,715.64,18.5891,-4.6943,47.6958,-10.0861,9.0,0,15
BUI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,1.5052,0.1807,200.43,2.0043,597.19,396.76,2.9163,-1.8187,3.5515,-3.0483,11.2,0,12
CTAS,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,7,6,53.85,2.2996,0.1771,216.08,2.1608,382.35,166.27,1.8044,-0.8996,5.3066,-1.7671,10.4,0,13
ASGI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.4737,0.1761,210.51,2.1051,654.88,444.37,2.8218,-1.6826,6.0879,-2.7132,11.3,0,13
BCX,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.32,0.1752,128.34,1.2834,529.43,401.09,3.8518,-1.5009,9.482,-3.561,11.8,0,13
WING,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,13,3,10,23.08,1.4503,0.1748,240.52,2.4052,774.67,534.15,19.2406,-5.3408,31.1321,-10.5913,11.9,2,11
FHB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,1.529,0.1746,177.87,1.7787,514.11,336.24,4.8593,-3.6033,11.4653,-5.9963,10.0,0,10
CTRN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,2,8,20.0,1.3876,0.1746,182.79,1.8279,654.4,471.61,35.0045,-5.0284,39.6152,-8.9024,13.8,1,9
SLGN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,7,3,70.0,1.3846,0.1743,156.86,1.5686,564.75,407.89,3.5532,-5.4328,7.0162,-11.4917,11.0,1,9
NE,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.348,0.1736,127.61,1.2761,494.33,366.72,13.4502,-4.5611,20.4664,-7.1099,20.6,1,7
LYEL,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.3744,0.1733,148.36,1.4836,544.6,396.24,28.9554,-14.2415,55.576,-19.4173,13.0,1,7
NXJ,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.2089,0.1726,97.05,0.9705,561.56,464.51,2.6701,-1.283,7.8767,-1.8043,10.7,0,10
LQDA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,1.2489,0.1725,194.77,1.9477,977.32,782.55,15.046,-10.7082,32.0938,-34.4322,12.6,0,14
PHK,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,1.6173,0.1711,171.69,1.7169,449.83,278.14,2.1251,-1.0823,4.7325,-1.6032,17.1,0,7
AXSM,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.6514,0.1706,233.01,2.3301,590.69,357.68,8.1761,-4.0796,28.3293,-7.1438,10.2,0,13
CMPX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,1.4471,0.1701,215.85,2.1585,698.65,482.8,21.4684,-11.8224,83.2461,-17.0007,13.5,0,12
FRPT,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,1.3825,0.1695,162.94,1.6294,588.94,426.0,9.5943,-4.5361,21.0899,-9.6374,13.1,0,11
QTWO,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,1.7061,0.1688,196.8,1.968,475.51,278.71,4.5156,-3.1199,14.9144,-7.5713,14.0,0,12
ABBV,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,1.3817,0.168,221.34,2.2134,801.16,579.82,6.0451,-4.2639,15.5858,-12.6242,12.9,0,12
ACM,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.6092,0.1672,161.66,1.6166,427.03,265.37,5.8013,-1.9789,13.2499,-3.8462,15.2,0,10
OUST,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,4,9,30.77,1.3424,0.1671,226.2,2.262,886.9,660.7,27.5679,-10.7067,73.2904,-16.0021,8.8,1,12
PAR,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.7204,0.1666,223.91,2.2391,534.72,310.81,7.0476,-4.627,20.1385,-8.8019,9.0,1,10
FSBC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,4,5,44.44,1.8347,0.1661,172.51,1.7251,379.18,206.67,4.5002,-2.4059,9.7452,-5.5333,9.8,0,9
ARW,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,1.5915,0.1655,173.02,1.7302,465.53,292.51,3.3612,-3.2887,8.9735,-4.7396,8.9,0,11
AME,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,14,5,9,35.71,1.4071,0.1653,220.56,2.2056,762.34,541.78,5.6214,-2.3085,9.6815,-3.7688,9.7,0,14
UTL,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,1.9763,0.1644,145.2,1.452,293.92,148.72,2.9438,-1.6973,6.3061,-3.4668,19.4,0,8
DCTH,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,1.6632,0.162,163.62,1.6362,410.35,246.73,7.805,-6.0422,15.0313,-13.6066,12.7,0,10
PFN,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,2.1693,0.1619,163.75,1.6375,303.79,140.04,1.1016,-0.6827,2.2667,-1.81,9.4,0,9
ECPG,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.2848,0.1603,98.62,0.9862,444.88,346.26,14.5183,-3.6779,22.4565,-7.1007,20.0,1,8
HLI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,1.3903,0.1602,125.22,1.2522,446.04,320.82,3.9196,-1.7047,7.3296,-3.265,10.5,0,14
KKR,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,1.3379,0.1596,158.36,1.5836,627.03,468.67,5.8486,-3.5661,16.0556,-5.6614,12.8,0,14
FTDR,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,15,5,10,33.33,1.4004,0.1585,225.21,2.2521,787.74,562.53,9.6611,-2.8524,26.2391,-5.2979,10.1,1,14
HLT,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,16,8,8,50.0,1.5465,0.1583,255.12,2.5512,721.91,466.79,3.5189,-2.4137,6.0926,-4.4056,10.9,0,16
NYT,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,1.4593,0.1578,268.54,2.6854,853.17,584.63,5.696,-2.9937,11.8527,-5.9355,9.0,0,14
CARE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,1.2273,0.1572,84.81,0.8481,458.01,373.2,7.0755,-3.0274,17.0909,-6.1277,12.5,0,11
